text_id,text
chunk_0_46,"las mencionadas en el número inmediatamente posterior.
Artículo 31
El que actúe como administrador de hecho o de derecho de una
persona jurídica, o en nombre o representación legal o voluntaria de otro, responderá personalmente, aunque no concurran en
él las condiciones, cualidades o relaciones que la correspondiente figura de delito requiera para poder ser sujeto activo del
mismo, si tales circunstancias se dan en la entidad o persona en
cuyo nombre o representación obre.
Artículo 31 bis
1. En los supuestos previstos en este Código, las personas jurídicas serán penalmente responsables:
a)"
chunk_0_47,"De los delitos cometidos en nombre o por cuenta de las
mismas, y en su beneficio directo o indirecto, por sus
representantes legales o por aquellos que actuando
individualmente o como integrantes de un órgano de la
persona jurídica, están autorizados para tomar decisiones en nombre de la persona jurídica u ostentan facultades de organización y control dentro de la misma.

b)

De los delitos cometidos, en el ejercicio de actividades
sociales y por cuenta y en beneficio directo o indirecto
30"
chunk_0_48,"de las mismas, por quienes, estando sometidos a la
autoridad de las personas físicas mencionadas en el
párrafo anterior, han podido realizar los hechos por
haberse incumplido gravemente por aquéllos los deberes de supervisión, vigilancia y control de su actividad
atendidas las concretas circunstancias del caso.
2. Si el delito fuere cometido por las personas indicadas en la
letra a) del apartado anterior, la persona jurídica quedará
exenta de responsabilidad si se cumplen las siguientes condiciones:
1.ª el órgano de administración ha adoptado y ejecutado
con eficacia, antes de la comisión del delito, modelos
de organización y gestión que incluyen las medidas de
vigilancia y control idóneas para prevenir delitos de la
misma naturaleza o para reducir de forma significativa
el riesgo de su comisión;
2.ª la supervisión del funcionamiento y del cumplimiento
del modelo de prevención implantado ha sido confiada"
chunk_0_49,"vigilancia y control idóneas para prevenir delitos de la
misma naturaleza o para reducir de forma significativa
el riesgo de su comisión;
2.ª la supervisión del funcionamiento y del cumplimiento
del modelo de prevención implantado ha sido confiada
a un órgano de la persona jurídica con poderes autónomos de iniciativa y de control o que tenga encomendada legalmente la función de supervisar la eficacia de
los controles internos de la persona jurídica;
3.ª los autores individuales han cometido el delito eludiendo fraudulentamente los modelos de organización
y de prevención y
4.ª no se ha producido una omisión o un ejercicio insuficiente de sus funciones de supervisión, vigilancia y control por parte del órgano al que se refiere la condición 2.ª
En los casos en los que las anteriores circunstancias solamente puedan ser objeto de acreditación parcial, esta circunstancia será valorada a los efectos de atenuación de la
pena."
chunk_0_50,"En los casos en los que las anteriores circunstancias solamente puedan ser objeto de acreditación parcial, esta circunstancia será valorada a los efectos de atenuación de la
pena.
3. En las personas jurídicas de pequeñas dimensiones, las funciones de supervisión a que se refiere la condición 2.ª del
apartado 2 podrán ser asumidas directamente por el órgano
de administración. A estos efectos, son personas jurídicas
de pequeñas dimensiones aquéllas que, según la legislación
aplicable, estén autorizadas a presentar cuenta de pérdidas
y ganancias abreviada.
31"
chunk_0_51,"4. Si el delito fuera cometido por las personas indicadas en la
letra b) del apartado 1, la persona jurídica quedará exenta
de responsabilidad si, antes de la comisión del delito, ha
adoptado y ejecutado eficazmente un modelo de organización y gestión que resulte adecuado para prevenir delitos
de la naturaleza del que fue cometido o para reducir de
forma significativa el riesgo de su comisión.
En este caso resultará igualmente aplicable la atenuación
prevista en el párrafo segundo del apartado 2 de este
artículo.
5. Los modelos de organización y gestión a que se refieren la
condición 1.ª del apartado 2 y el apartado anterior deberán
cumplir los siguientes requisitos:
1.º Identificarán las actividades en cuyo ámbito puedan ser
cometidos los delitos que deben ser prevenidos.
2.º Establecerán los protocolos o procedimientos que concreten el proceso de formación de la voluntad de la
persona jurídica, de adopción de decisiones y de ejecución de las mismas con relación a aquéllos."
chunk_0_52,"cometidos los delitos que deben ser prevenidos.
2.º Establecerán los protocolos o procedimientos que concreten el proceso de formación de la voluntad de la
persona jurídica, de adopción de decisiones y de ejecución de las mismas con relación a aquéllos.
3.º Dispondrán de modelos de gestión de los recursos
financieros adecuados para impedir la comisión de los
delitos que deben ser prevenidos.
4.º Impondrán la obligación de informar de posibles riesgos e incumplimientos al organismo encargado de vigilar el funcionamiento y observancia del modelo de
prevención.
5.º Establecerán un sistema disciplinario que sancione adecuadamente el incumplimiento de las medidas que
establezca el modelo.
6.º Realizarán una verificación periódica del modelo y de
su eventual modificación cuando se pongan de manifiesto infracciones relevantes de sus disposiciones, o
cuando se produzcan cambios en la organización, en la
estructura de control o en la actividad desarrollada que
los hagan necesarios.
32"
chunk_0_53,"Artículo 31 ter
1. La responsabilidad penal de las personas jurídicas será exigible siempre que se constate la comisión de un delito que haya
tenido que cometerse por quien ostente los cargos o funciones aludidas en el artículo anterior, aun cuando la concreta
persona física responsable no haya sido individualizada o no
haya sido posible dirigir el procedimiento contra ella. Cuando
como consecuencia de los mismos hechos se impusiere a
ambas la pena de multa, los jueces o tribunales modularán las
respectivas cuantías, de modo que la suma resultante no sea
desproporcionada en relación con la gravedad de aquéllos.
2. La concurrencia, en las personas que materialmente hayan
realizado los hechos o en las que los hubiesen hecho posibles
por no haber ejercido el debido control, de circunstancias que
afecten a la culpabilidad del acusado o agraven su responsabilidad, o el hecho de que dichas personas hayan fallecido o
se hubieren sustraído a la acción de la justicia, no excluirá ni"
chunk_0_54,"por no haber ejercido el debido control, de circunstancias que
afecten a la culpabilidad del acusado o agraven su responsabilidad, o el hecho de que dichas personas hayan fallecido o
se hubieren sustraído a la acción de la justicia, no excluirá ni
modificará la responsabilidad penal de las personas jurídicas,
sin perjuicio de lo que se dispone en el artículo siguiente.
Artículo 31 quater
Sólo podrán considerarse circunstancias atenuantes de la responsabilidad penal de las personas jurídicas haber realizado,
con posterioridad a la comisión del delito y a través de sus
representantes legales, las siguientes actividades:
a) Haber procedido, antes de conocer que el procedimiento
judicial se dirige contra ella, a confesar la infracción a las
autoridades.
b) Haber colaborado en la investigación del hecho aportando
pruebas, en cualquier momento del proceso, que fueran
nuevas y decisivas para esclarecer las responsabilidades
penales dimanantes de los hechos.
c)"
chunk_0_55,"Haber procedido en cualquier momento del procedimiento
y con anterioridad al juicio oral a reparar o disminuir el daño
causado por el delito.

d) Haber establecido, antes del comienzo del juicio oral, medidas eficaces para prevenir y descubrir los delitos que en el
futuro pudieran cometerse con los medios o bajo la cobertura de la persona jurídica.
33"
chunk_0_56,"Artículo 31 quinquies
1. Las disposiciones relativas a la responsabilidad penal de las
personas jurídicas no serán aplicables al Estado, a las Administraciones públicas territoriales e institucionales, a los
Organismos Reguladores, las Agencias y Entidades públicas
Empresariales, a las organizaciones internacionales de derecho público, ni a aquellas otras que ejerzan potestades
públicas de soberanía o administrativas.
2. En el caso de las Sociedades mercantiles públicas que ejecuten políticas públicas o presten servicios de interés económico general, solamente les podrán ser impuestas las
penas previstas en las letras a) y g) del apartado 7 del
artículo 33. Esta limitación no será aplicable cuando el juez
o tribunal aprecie que se trata de una forma jurídica creada
por sus promotores, fundadores, administradores o representantes con el propósito de eludir una eventual responsabilidad penal.
TÍTULO III. De las penas
CAPÍTULO I. De las penas, sus clases y efectos
Sección 1.ª De las penas y sus clases"
chunk_0_57,"por sus promotores, fundadores, administradores o representantes con el propósito de eludir una eventual responsabilidad penal.
TÍTULO III. De las penas
CAPÍTULO I. De las penas, sus clases y efectos
Sección 1.ª De las penas y sus clases
Artículo 32
Las penas que pueden imponerse con arreglo a este Código,
bien con carácter principal bien como accesorias, son privativas
de libertad, privativas de otros derechos y multa.
Artículo 33
1. En función de su naturaleza y duración, las penas se clasifican en graves, menos graves y leves.
2. Son penas graves:
a)"
chunk_0_58,"La prisión permanente revisable.

b)

La prisión superior a cinco años.

c)

La inhabilitación absoluta.
34

d)

Las inhabilitaciones especiales por tiempo superior a
cinco años.

e)

La suspensión de empleo o cargo público por tiempo
superior a cinco años.

f)

La privación del derecho a conducir vehículos a motor
y ciclomotores por tiempo superior a ocho años.

g)

La privación del derecho a la tenencia y porte de armas
por tiempo superior a ocho años.

h)

La privación del derecho a residir en determinados
lugares o acudir a ellos, por tiempo superior a cinco
años.

i)

La prohibición de aproximarse a la víctima o a aquellos
de sus familiares u otras personas que determine el juez
o tribunal, por tiempo superior a cinco años.

j)

La prohibición de comunicarse con la víctima o con
aquellos de sus familiares u otras personas que determine el juez o tribunal, por tiempo superior a cinco años.

k)

La privación de la patria potestad.

3. Son penas menos graves:
a)"
